player_1;player_2;0laye3_1_3ace;0laye3_2_3ace;tournament_type;player_1_match_status
MC;Stats;0;0;0;0
MC;NaTuRal;0;1;0;1
MC;Dark;0;2;0;0
MC;INnoVation;0;1;0;0
MC;TRUE;0;2;0;0
MC;Cure;0;1;1;0
MC;Super;0;0;1;1
MC;aLive;0;1;1;1
MC;Curious;0;2;1;1
MC;Zest;0;0;1;0
MC;GuMiho;0;1;1;0
MC;Zest;0;0;1;1
MC;GuMiho;0;1;1;0
MC;Super;0;0;1;0
MC;Journey;0;1;1;1
MC;Zest;0;0;1;1
MC;Trust;0;0;1;0
MC;BrAvO;0;1;1;0
MC;NightMare;0;0;1;1
MC;Blaze;0;0;1;1
MC;KeeN;0;1;1;1
MC;JYP;0;0;1;1
MC;DRGLing;0;2;1;1
MC;Billowy;0;0;1;0
MC;Trust;0;0;1;1
MC;Soloist;0;1;1;1
MC;Symbol;0;2;0;0
MC;ByuN;0;1;0;0
MC;Polt;0;1;0;1
MC;XiGua;0;2;0;1
MC;BreakingGG;0;2;0;1
MC;Jim;0;0;0;1
MC;GuMiho;0;1;0;0
MC;TIME;0;1;0;1
MC;Jim;0;0;0;0
MC;TOP;0;1;0;1
MC;Ryung;0;1;0;0
MC;horror;0;2;0;0
MC;Ryung;0;1;0;1
MC;FireCake;0;2;0;0
MC;Ryung;0;1;0;0
MC;MarineLorD;0;1;0;1
MC;SpeCial;0;1;0;1
MC;Bly;0;2;0;0
MC;sOs;0;0;1;0
MC;HyuN;0;2;0;1
MC;aLive;0;1;0;1
MC;DeParture;0;2;1;0
MC;Super;0;0;1;0
MC;TRUE;0;2;0;0
MC;Cure;0;1;0;0
MC;HyuN;0;2;0;1
MC;Snute;0;2;1;0
MC;Dayshi;0;1;1;1
MC;Elazer;0;2;1;0
MC;MaNa;0;0;1;1
MC;Bly;0;2;1;1
MC;Bunny;0;1;1;1
MC;Solar;0;2;0;0
MC;Polt;0;1;0;1
MC;Petraeus;0;2;0;1
MC;JimRising;0;2;0;1
MC;TLO;0;2;0;1
Life;Bunny;2;1;1;1
Life;Elroye;2;2;1;1
Life;Bunny;2;1;0;0
Life;Impact;2;2;0;1
Life;Solar;2;2;0;0
Life;Choya;2;0;0;1
Life;SGW;2;0;0;1
Life;Raynor;2;1;0;1
Life;herO;2;0;1;0
Life;Zest;2;0;1;1
Life;Dark;2;2;0;1
Life;Hurricane;2;0;1;0
Life;RagnaroK;2;2;1;0
Life;Hurricane;2;0;1;1
Life;Symbol;2;2;1;1
Life;DongRaeGu;2;2;0;1
Life;Sorry;2;1;0;1
Life;RagnaroK;2;2;0;1
Life;Armani;2;2;0;1
sOs;INnoVation;0;1;0;0
sOs;herO;0;0;1;0
sOs;Ryung;0;1;1;1
sOs;INnoVation;0;1;1;0
sOs;Stats;0;0;1;1
sOs;Solar;0;2;1;1
sOs;Patience;0;0;1;1
sOs;herO;0;0;1;1
sOs;ByuN;0;1;1;0
sOs;Bunny;0;1;1;1
sOs;soO;0;2;1;0
sOs;ShoWTimE;0;0;1;1
sOs;Neeb;0;0;1;0
sOs;TY;0;1;1;1
sOs;Curious;0;2;1;1
sOs;jjakji;0;1;1;0
sOs;TY;0;1;0;0
sOs;GuMiho;0;1;0;0
sOs;Bunny;0;1;1;0
sOs;Hurricane;0;0;0;0
sOs;Bunny;0;1;0;0
sOs;Ryung;0;1;1;0
sOs;Billowy;0;0;1;1
sOs;Patience;0;0;1;1
sOs;INnoVation;0;1;1;0
sOs;Dark;0;2;1;0
sOs;Zest;0;0;1;0
sOs;Losira;0;2;1;0
sOs;INnoVation;0;1;1;0
sOs;Impact;0;2;1;1
sOs;aLive;0;1;1;0
sOs;ByuL;0;2;1;0
sOs;Stats;0;0;1;1
sOs;ByuL;0;2;1;0
sOs;Bunny;0;1;1;1
sOs;Prince;0;0;1;1
sOs;Solar;0;2;1;0
sOs;Maru;0;1;1;0
sOs;soO;0;2;1;0
sOs;ByuL;0;2;1;1
sOs;Losira;0;2;1;1
sOs;aLive;0;1;1;1
sOs;HerO;0;0;1;1
sOs;Sia;0;1;1;1
sOs;herO;0;0;1;1
sOs;KeeN;0;1;1;1
sOs;Bunny;0;1;1;1
sOs;KeeN;0;1;1;0
sOs;Stats;0;0;0;0
sOs;ByuL;0;2;0;0
sOs;Curious;0;2;0;1
sOs;NYO;0;2;0;1
sOs;INnoVation;0;1;0;0
sOs;Probe;0;0;0;1
sOs;Nerchio;0;2;0;0
sOs;KeeN;0;1;0;1
sOs;Yours;0;2;0;1
sOs;RoRro;0;1;0;1
sOs;Nerchio;0;2;1;0
sOs;ShoWTimE;0;0;1;0
sOs;Billowy;0;0;1;1
sOs;Curious;0;2;1;1
sOs;Billowy;0;0;1;0
sOs;Leenock;0;2;1;0
sOs;Impact;0;2;1;1
sOs;Rogue;0;2;1;0
sOs;Stats;0;0;1;1
sOs;Elazer;0;2;1;1
sOs;TLO;0;2;1;1
sOs;Bly;0;2;1;1
sOs;Zest;0;0;0;0
sOs;GuMiho;0;1;0;0
sOs;Leenock;0;2;0;1
sOs;Solar;0;2;1;0
sOs;Patience;0;0;0;0
sOs;jjakji;0;1;0;1
sOs;NaTuRal;0;1;0;1
sOs;ByuN;0;1;1;0
sOs;jjakji;0;1;1;1
sOs;MyuNgSiK;0;0;1;1
sOs;herO;0;0;1;1
sOs;Dark;0;2;1;1
sOs;Cure;0;1;1;1
sOs;ByuN;0;1;1;0
sOs;Zest;0;0;1;1
sOs;TY;0;1;1;1
sOs;TY;0;1;1;1
sOs;Super;0;0;1;1
sOs;herO;0;0;1;0
sOs;Creator;0;0;0;0
sOs;iAsonu;0;2;0;0
sOs;Armani;0;2;1;0
sOs;aLive;0;1;0;1
sOs;Nice;0;0;0;1
sOs;Jieshi;0;0;0;1
sOs;Maru;0;1;0;1
sOs;Maru;0;1;0;1
sOs;Cure;0;1;0;1
sOs;Solar;0;2;0;1
sOs;KeeN;0;1;0;1
sOs;Seed;0;0;0;1
sOs;Maru;0;1;0;0
sOs;ByuL;0;2;1;0
sOs;Stats;0;0;1;0
sOs;Dream;0;1;1;1
sOs;Solar;0;2;0;1
sOs;Rushcrazy;0;0;0;1
sOs;XY;0;1;0;1
sOs;Ryung;0;1;0;0
sOs;Cure;0;1;0;1
sOs;Scarlett;0;2;0;1
sOs;Jieshi;0;0;0;1
sOs;GuMiho;0;1;0;0
sOs;Seed;0;0;1;1
sOs;Patience;0;0;0;0
sOs;KeeN;0;1;0;1
sOs;Patience;0;0;1;1
sOs;Trust;0;0;1;0
sOs;Curious;0;2;1;1
sOs;GuMiho;0;1;1;1
sOs;Classic;0;0;1;0
sOs;Hurricane;0;0;1;1
sOs;XY;0;1;0;1
sOs;Gamja;0;2;0;1
sOs;Trap;0;0;1;1
sOs;Zest;0;0;1;0
sOs;TY;0;1;1;1
sOs;Losira;0;2;1;1
sOs;Stats;0;0;1;1
sOs;Super;0;0;1;1
sOs;MyuNgSiK;0;0;1;1
sOs;Choya;0;0;1;1
sOs;Pet;0;2;1;1
sOs;Eagle;0;0;1;1
sOs;Classic;0;0;1;0
sOs;Ryung;0;1;1;1
sOs;Patience;0;0;1;1
sOs;Dear;0;0;1;0
sOs;INnoVation;0;1;1;0
sOs;soO;0;2;1;1
sOs;Stats;0;0;1;0
sOs;Zoun;0;0;1;1
sOs;Journey;0;1;1;1
sOs;herO;0;0;1;0
sOs;Zest;0;0;1;0
sOs;Polt;0;1;0;0
sOs;Ryung;0;1;0;1
sOs;Hydra;0;2;0;1
sOs;Nerchio;0;2;0;1
sOs;Blaze;0;0;0;0
sOs;HyuN;0;2;0;1
sOs;Cloudy;0;0;0;1
sOs;ByuN;0;1;1;1
sOs;herO;0;0;1;1
sOs;MC;0;0;1;1
sOs;Dear;0;0;1;0
sOs;Reality;0;1;1;0
sOs;Ryung;0;1;1;1
sOs;Armani;0;2;0;0
sOs;ByuN;0;1;1;0
Polt;iaguz;1;1;0;0
Polt;TooDming;1;2;0;0
Polt;Elazer;1;2;0;0
Polt;aLive;1;1;0;0
Polt;Strange;1;0;0;0
Polt;Ryung;1;1;0;0
Polt;ByuN;1;1;0;0
Polt;MarineLorD;1;1;0;1
Polt;Snute;1;2;0;0
Polt;Cham;1;2;0;1
Polt;Reynor;1;2;0;0
Polt;Harstem;1;0;0;0
Polt;Kelazhur;1;1;0;1
Polt;TRUE;1;2;1;0
Polt;Neeb;1;0;1;1
Polt;PtitDrogo;1;0;1;1
Polt;TooDming;1;2;1;1
Polt;ShaDoWn;1;0;1;1
Polt;Patience;1;0;0;1
Polt;Reality;1;1;0;1
Polt;Patience;1;0;0;1
Polt;Forte;1;1;0;1
Polt;Jieshi;1;0;0;1
Polt;XiGua;1;2;0;1
Polt;Bly;1;2;0;1
Polt;Dear;1;0;0;0
Polt;Kelazhur;1;1;0;1
Polt;Hydra;1;2;0;1
Polt;RagnaroK;1;2;0;1
Polt;Super;1;0;0;1
Polt;ShoWTimE;1;0;1;0
Polt;MikOeL;1;1;1;1
Polt;MaNa;1;0;1;0
Polt;POX;1;0;1;1
Polt;Bails;1;0;0;0
Polt;Scarlett;1;2;0;1
Polt;Hydra;1;2;0;0
Polt;PandaBearMe;1;2;0;1
Polt;ByuN;1;1;0;0
Polt;Solar;1;2;0;1
Polt;Bly;1;2;0;1
Polt;puCK;1;0;0;1
Polt;Bails;1;0;0;1
Polt;Neeb;1;0;0;1
Polt;Epic;1;1;0;1
Polt;Nerchio;1;2;1;0
Polt;Elazer;1;2;1;1
Polt;uThermal;1;1;1;1
Polt;Strange;1;0;1;1
Polt;FireCake;1;2;1;0
Polt;PiLiPiLi;1;0;1;1
Polt;RSM;1;2;1;1
Polt;Zan;1;1;1;1
Polt;XiGua;1;2;0;0
Polt;MC;1;0;0;0
Polt;Bly;1;2;0;1
Polt;State;1;0;0;1
Polt;puCK;1;0;0;0
Polt;Neeb;1;0;0;0
Polt;puCK;1;0;0;1
Polt;PandaBearMe;1;2;0;1
Polt;NoRegreT;1;2;0;1
Polt;Cham;1;2;0;0
Polt;Drunkenboi;1;1;0;1
Polt;Bails;1;0;0;1
Polt;PiLiPiLi;1;0;0;1
Polt;Beastyqt;1;1;0;1
Polt;Beastyqt;1;1;0;1
Polt;Kelazhur;1;1;0;1
Polt;Nerchio;1;2;0;0
Polt;Rogue;1;2;0;0
Polt;Snute;1;2;1;1
Polt;Nerchio;1;2;1;1
Polt;FireCake;1;2;1;1
Polt;Dayshi;1;1;1;1
Polt;Lambo;1;2;1;1
Polt;Neeb;1;0;0;0
Polt;Jason;1;1;0;1
Polt;Scarlett;1;2;0;1
Polt;viOLet;1;2;0;1
Polt;Kelazhur;1;1;0;0
Polt;Hydra;1;2;0;0
Polt;viOLet;1;2;0;1
Polt;puCK;1;0;0;1
Polt;Neeb;1;0;0;0
Polt;JonSnow;1;2;0;1
Polt;KoMA;1;1;0;1
Polt;puCK;1;0;0;1
Polt;DalekCaan;1;2;0;1
Polt;Krylon;1;1;0;1
Polt;EJK;1;1;0;1
Polt;viOLet;1;2;0;1
Polt;SoulSpirit;1;2;0;1
Polt;Tesla;1;0;0;1
Polt;sOs;1;0;0;1
Polt;HyuN;1;2;0;1
Polt;Bly;1;2;0;1
Polt;Kelazhur;1;1;0;1
Polt;puCK;1;0;0;0
Polt;PandaBearMe;1;2;0;1
Polt;IrishLad;1;0;0;1
Polt;MCanning;1;0;0;1
Polt;Kelazhur;1;1;0;0
Polt;PsychO;1;2;0;1
Polt;Soulkey;1;2;1;0
Polt;MaNa;1;0;0;0
Polt;Snute;1;2;0;1
Polt;MC;1;0;0;0
Polt;Harstem;1;0;0;1
Polt;MaNa;1;0;0;1
TY;Stats;1;0;0;0
TY;Trap;1;0;0;1
TY;SpeCial;1;1;0;1
TY;INnoVation;1;1;0;1
TY;Zest;1;0;0;1
TY;Stats;1;0;0;1
TY;INnoVation;1;1;0;0
TY;Trap;1;0;0;1
TY;Creator;1;0;0;1
TY;aLive;1;1;0;1
TY;Impact;1;2;0;1
TY;Billowy;1;0;0;1
TY;Rail;1;0;0;1
TY;LYJ;1;2;0;1
TY;Dear;1;0;0;1
TY;Stats;1;0;0;0
TY;Solar;1;2;0;1
TY;Dark;1;2;0;0
TY;GuMiho;1;1;0;0
TY;RagnaroK;1;2;1;0
TY;Scarlett;1;2;0;0
TY;Kelazhur;1;1;0;1
TY;Classic;1;0;0;1
TY;Dark;1;2;1;0
TY;Stats;1;0;1;1
TY;Patience;1;0;1;1
TY;Rogue;1;2;0;0
TY;INnoVation;1;1;1;0
TY;Kelazhur;1;1;1;0
TY;soO;1;2;1;1
TY;Neeb;1;0;1;1
TY;Scarlett;1;2;1;1
TY;herO;1;0;1;0
TY;iAsonu;1;2;1;1
TY;Dark;1;2;1;1
TY;PenguiN;1;2;1;1
TY;SpeCial;1;1;1;1
TY;sOs;1;0;1;0
TY;SpeCial;1;1;1;1
TY;GuMiho;1;1;0;0
TY;Rogue;1;2;0;0
TY;sOs;1;0;0;1
TY;Rogue;1;2;0;0
TY;Creator;1;0;1;1
TY;Junseob;1;0;1;1
TY;Solar;1;2;0;0
TY;ShoWTimE;1;0;0;1
TY;aLive;1;1;0;1
TY;GuMiho;1;1;1;0
TY;herO;1;0;1;0
TY;Classic;1;0;1;0
TY;aLive;1;1;1;1
TY;Classic;1;0;1;0
TY;INnoVation;1;1;1;1
TY;ByuN;1;1;1;0
TY;Ryung;1;1;1;1
TY;Dear;1;0;1;1
TY;Rogue;1;2;1;1
TY;Patience;1;0;1;1
TY;Dark;1;2;0;1
TY;Dark;1;2;0;0
TY;Solar;1;2;0;0
TY;soO;1;2;0;0
TY;Ryung;1;1;1;0
TY;Stats;1;0;0;1
TY;herO;1;0;0;1
TY;Classic;1;0;0;1
TY;Stats;1;0;0;1
TY;Losira;1;2;1;1
TY;Solar;1;2;0;0
TY;Solar;1;2;0;1
TY;soO;1;2;0;0
TY;Dark;1;2;0;0
TY;herO;1;0;1;0
TY;Creator;1;0;1;0
TY;PtitDrogo;1;0;1;1
TY;Bunny;1;1;1;1
TY;GuMiho;1;1;1;1
TY;Leenock;1;2;1;1
TY;NaTuRal;1;1;1;1
TY;Classic;1;0;1;0
TY;herO;1;0;1;0
TY;ByuL;1;2;1;0
TY;Patience;1;0;1;0
TY;Maru;1;1;1;0
TY;Classic;1;0;1;1
TY;Cure;1;1;1;1
TY;Hurricane;1;0;1;1
TY;jjakji;1;1;1;0
TY;Stats;1;0;1;1
TY;aLive;1;1;1;1
TY;GuMiho;1;1;1;1
TY;Zest;1;0;1;1
TY;Neeb;1;0;1;1
TY;aLive;1;1;1;0
TY;Harstem;1;0;1;1
TY;jjakji;1;1;1;1
TY;Stats;1;0;1;0
TY;soO;1;2;1;0
TY;TIME;1;1;0;0
TY;Stats;1;0;1;1
TY;aLive;1;1;1;1
TY;Losira;1;2;0;1
TY;Zest;1;0;0;1
TY;Dear;1;0;0;1
TY;Maru;1;1;0;0
TY;ByuL;1;2;0;0
TY;Trap;1;0;0;1
TY;Impact;1;2;0;1
TY;Ganxieni;1;2;0;1
TY;Solar;1;2;1;1
TY;Armani;1;2;1;1
TY;Maru;1;1;1;1
TY;Neeb;1;0;1;1
TY;Stephano;1;2;1;1
TY;Kelazhur;1;1;1;0
TY;PSiArc;1;1;1;1
TY;Cham;1;2;1;1
TY;Jim;1;0;1;1
TY;ShoWTimE;1;0;1;1
TY;Mamuri;1;2;1;1
TY;Hush;1;0;1;0
TY;TRUE;1;2;0;0
TY;Solar;1;2;0;1
TY;Maru;1;1;0;0
TY;HyuN;1;2;0;1
TY;NAKSEO;1;2;0;1
TY;Trust;1;0;0;0
TY;Bly;1;2;0;1
TY;Billowy;1;0;0;1
TY;JIN;1;1;0;1
TY;Leenock;1;2;0;0
TY;WayTeh;1;0;0;1
TY;Zest;1;0;1;0
TY;uThermal;1;1;1;1
TY;Patience;1;0;1;0
TY;Namshar;1;2;1;1
TY;HateMe;1;2;1;1
TY;Zest;1;0;1;0
TY;Maru;1;1;1;1
TY;Stats;1;0;0;1
TY;XY;1;1;1;1
TY;PiLiPiLi;1;0;1;1
TY;Dear;1;0;0;1
TY;SwEEt;1;2;1;1
TY;aconcises;1;1;1;1
TY;PSiArc;1;1;1;1
TY;ByuN;1;1;1;0
TY;Elazer;1;2;1;1
TY;Nerchio;1;2;1;1
TY;INnoVation;1;1;0;1
TY;GuMiho;1;1;0;1
TY;soO;1;2;0;1
TY;Rogue;1;2;0;1
TY;Trap;1;0;1;0
TY;Zest;1;0;1;1
TY;Pet;1;2;1;1
TY;TRUE;1;2;1;1
TY;aLive;1;1;0;1
TY;GogojOey;1;2;0;1
TY;자유의날개;1;1;0;1
TY;Maru;1;1;1;0
TY;Dear;1;0;1;0
TY;Dark;1;2;1;1
TY;Classic;1;0;1;1
TY;GuMiho;1;1;1;1
TY;Rogue;1;2;1;1
TY;Dark;1;2;1;0
TY;Reality;1;1;1;1
TY;Patience;1;0;1;0
TY;Reality;1;1;1;1
TY;sOs;1;0;1;0
TY;Cure;1;1;1;1
TY;Impact;1;2;1;1
TY;sOs;1;0;1;0
TY;Impact;1;2;1;1
TY;Curious;1;2;1;0
TY;Maru;1;1;1;0
TY;Ryung;1;1;1;1
TY;INnoVation;1;1;1;0
TY;Dear;1;0;1;1
TY;ByuL;1;2;1;1
TY;soO;1;2;1;1
TY;Hush;1;0;1;1
TY;Trap;1;0;1;1
TY;Cure;1;1;1;1
TY;Bomber;1;1;1;1
TY;Stats;1;0;0;0
TY;uThermal;1;1;0;1
TY;Dark;1;2;1;0
TY;sOs;1;0;1;0
TY;RagnaroK;1;2;1;1
TY;Forte;1;1;1;1
TY;Solar;1;2;0;1
TY;DeParture;1;2;0;1
TY;Dear;1;0;1;1
TY;Stats;1;0;0;0
TY;DeParture;1;2;1;1
TY;Zest;1;0;1;0
TY;Billowy;1;0;1;1
TY;ShoWTimE;1;0;0;1
TY;Cure;1;1;1;1
TY;Dark;1;2;1;0
TY;Dream;1;1;1;1
TY;Trap;1;0;1;0
TY;MyuNgSiK;1;0;1;1
TY;Dear;1;0;1;0
TY;MyuNgSiK;1;0;1;1
TY;ByuL;1;2;1;0
TY;Jieshi;1;0;0;1
TY;iAsonu;1;2;0;1
TY;Jieshi;1;0;0;0
TY;Harstem;1;0;1;1
TY;TooDming;1;2;1;1
TY;Snute;1;2;1;0
TY;iAsonu;1;2;1;0
TY;Maru;1;1;1;0
TY;Bunny;1;1;1;0
TY;Ryung;1;1;1;1
TY;Trap;1;0;1;1
TY;DeParture;1;2;1;1
TY;aLive;1;1;1;1
TY;Super;1;0;1;1
TY;Trap;1;0;1;1
TY;Dark;1;2;1;0
TY;soO;1;2;1;0
TY;Dream;1;1;0;1
TY;Solar;1;2;0;1
TY;horror;1;2;0;1
TY;MightyKiwi;1;2;0;1
TY;Solar;1;2;1;1
TY;Patience;1;0;1;1
TY;Journey;1;1;1;1
TY;Rookie;1;1;1;1
TY;MyuNgSiK;1;0;1;0
TY;Bunny;1;1;1;1
TY;Hurricane;1;0;0;1
TY;Soulkey;1;2;0;1
TY;TRUE;1;2;0;1
TY;Trap;1;0;0;1
TY;Journey;1;1;0;1
TY;마리아노;1;1;0;1
TY;soO;1;2;1;0
TY;Trap;1;0;1;0
TY;TaeJa;1;1;1;1
TY;herO;1;0;0;0
TY;Bbyong;1;1;0;1
TY;Solar;1;2;0;0
TY;Bbyong;1;1;0;1
TY;KeeN;1;1;0;1
TY;PartinG;1;0;1;0
TY;puCK;1;0;1;1
TY;Bomber;1;1;1;1
TY;Majestic;1;0;1;1
TY;TLO;1;2;1;1
TY;Nerchio;1;2;1;0
TY;Lilbow;1;0;1;0
TY;Bunny;1;1;1;1
TY;Solar;1;2;0;0
TY;ByuN;1;1;0;1
TY;Rogue;1;2;0;1
INnoVation;Stats;1;0;0;0
INnoVation;Solar;1;2;0;1
INnoVation;Trap;1;0;0;1
INnoVation;aLive;1;1;0;1
INnoVation;Creator;1;0;0;1
INnoVation;aLive;1;1;0;0
INnoVation;Stats;1;0;0;0
INnoVation;herO;1;0;0;0
INnoVation;TY;1;1;0;0
INnoVation;Bunny;1;1;0;1
INnoVation;Firefly;1;0;0;1
INnoVation;TY;1;1;0;1
INnoVation;Elazer;1;2;0;1
INnoVation;Solar;1;2;0;1
INnoVation;SpeCial;1;1;0;1
INnoVation;Zest;1;0;0;1
INnoVation;Serral;1;2;0;1
INnoVation;aLive;1;1;0;1
INnoVation;Hurricane;1;0;0;1
INnoVation;Impact;1;2;0;1
INnoVation;Rogue;1;2;1;0
INnoVation;Snute;1;2;0;0
INnoVation;PtitDrogo;1;0;0;1
INnoVation;sOs;1;0;0;1
INnoVation;Impact;1;2;0;1
INnoVation;Maru;1;1;0;1
INnoVation;Classic;1;0;1;1
INnoVation;TIME;1;1;1;1
INnoVation;Impact;1;2;0;1
INnoVation;Zest;1;0;0;1
INnoVation;GuMiho;1;1;0;1
INnoVation;soO;1;2;0;0
INnoVation;Zest;1;0;0;0
INnoVation;Snute;1;2;0;1
INnoVation;Nerchio;1;2;0;1
INnoVation;sOs;1;0;1;1
INnoVation;herO;1;0;0;0
INnoVation;Impact;1;2;0;1
INnoVation;Zest;1;0;0;1
INnoVation;Hibiki;1;2;0;1
INnoVation;Dark;1;2;1;1
INnoVation;Classic;1;0;0;0
INnoVation;Impact;1;2;0;1
INnoVation;Ryung;1;1;0;1
INnoVation;Veloce;1;2;0;1
INnoVation;ByuN;1;1;1;1
INnoVation;Zest;1;0;0;0
INnoVation;Classic;1;0;1;0
INnoVation;Creator;1;0;0;0
INnoVation;Solar;1;2;1;1
INnoVation;Dark;1;2;0;0
INnoVation;Stats;1;0;0;1
INnoVation;GuMiho;1;1;1;1
INnoVation;aLive;1;1;1;1
INnoVation;GuMiho;1;1;1;0
INnoVation;Zest;1;0;0;0
INnoVation;Classic;1;0;0;1
INnoVation;Impact;1;2;0;1
INnoVation;Creator;1;0;0;1
INnoVation;ByuL;1;2;1;1
INnoVation;Zest;1;0;0;0
INnoVation;Bunny;1;1;0;1
INnoVation;GuMiho;1;1;0;0
INnoVation;herO;1;0;0;0
INnoVation;Zest;1;0;0;1
INnoVation;Creator;1;0;0;1
INnoVation;Stats;1;0;1;0
INnoVation;TY;1;1;1;1
INnoVation;Serral;1;2;1;1
INnoVation;Stats;1;0;1;1
INnoVation;ByuN;1;1;1;1
INnoVation;iAsonu;1;2;1;1
INnoVation;Maru;1;1;1;1
INnoVation;herO;1;0;1;0
INnoVation;Maru;1;1;1;1
INnoVation;Trust;1;0;1;1
INnoVation;Dear;1;0;1;0
INnoVation;jjakji;1;1;1;1
INnoVation;Hurricane;1;0;1;1
INnoVation;Leenock;1;2;1;1
INnoVation;Classic;1;0;1;1
INnoVation;soO;1;2;1;1
INnoVation;ByuN;1;1;0;0
INnoVation;Losira;1;2;0;1
INnoVation;Zest;1;0;0;1
INnoVation;Dark;1;2;1;0
INnoVation;GuMiho;1;1;0;0
INnoVation;Vanya;1;2;0;1
INnoVation;Losira;1;2;0;1
INnoVation;ByuN;1;1;0;0
INnoVation;Solar;1;2;0;1
INnoVation;aLive;1;1;1;1
INnoVation;NaTuRal;1;1;0;0
INnoVation;Nice;1;0;0;1
INnoVation;Mamuri;1;2;0;1
INnoVation;Forte;1;1;0;1
INnoVation;Ryung;1;1;1;1
INnoVation;Scarlett;1;2;1;1
INnoVation;soO;1;2;1;1
INnoVation;Leenock;1;2;1;1
INnoVation;Impact;1;2;0;0
INnoVation;soO;1;2;0;1
INnoVation;herO;1;0;1;1
INnoVation;Hurricane;1;0;0;1
INnoVation;NoRegreT;1;2;1;1
INnoVation;PtitDrogo;1;0;1;1
INnoVation;Patience;1;0;0;0
INnoVation;soO;1;2;0;0
INnoVation;Leenock;1;2;0;1
INnoVation;Hurricane;1;0;0;1
INnoVation;jjakji;1;1;1;1
INnoVation;Curious;1;2;1;1
INnoVation;jjakji;1;1;0;0
INnoVation;Leenock;1;2;0;1
INnoVation;KeeN;1;1;0;0
INnoVation;Zest;1;0;0;1
INnoVation;Solar;1;2;1;1
INnoVation;GuMiho;1;1;0;0
INnoVation;gyulzzing;1;0;0;1
INnoVation;HuT;1;1;0;1
INnoVation;Patience;1;0;0;1
INnoVation;Solar;1;2;0;1
INnoVation;Stats;1;0;0;0
INnoVation;GuMiho;1;1;0;0
INnoVation;TAiLS;1;0;0;1
INnoVation;Curious;1;2;1;1
INnoVation;HHs;1;1;1;1
INnoVation;GuMiho;1;1;0;0
INnoVation;MyuNgSiK;1;0;0;1
INnoVation;Arthur;1;0;0;1
INnoVation;GuMiho;1;1;0;0
INnoVation;Hurricane;1;0;0;1
INnoVation;Billowy;1;0;0;1
INnoVation;aLive;1;1;1;0
INnoVation;TY;1;1;1;0
INnoVation;Billowy;1;0;0;1
INnoVation;Leenock;1;2;0;1
INnoVation;Cham;1;2;0;1
INnoVation;Ziggy;1;1;0;1
INnoVation;herO;1;0;0;0
INnoVation;KeeN;1;1;0;1
INnoVation;aLive;1;1;0;1
INnoVation;TAiLS;1;0;0;1
INnoVation;leifeng;1;2;0;1
INnoVation;TAiLS;1;0;0;0
INnoVation;HonMonO;1;1;0;1
INnoVation;gyulzzing;1;0;0;1
INnoVation;GuMiho;1;1;0;0
INnoVation;aLive;1;1;0;1
INnoVation;gyulzzing;1;0;0;1
INnoVation;Armani;1;2;0;1
INnoVation;Stats;1;0;1;1
INnoVation;GuMiho;1;1;0;1
INnoVation;PenguiN;1;2;0;1
INnoVation;Bunny;1;1;0;1
INnoVation;Light_VIP;1;2;0;1
INnoVation;sOs;1;0;1;1
INnoVation;soO;1;2;0;0
INnoVation;Bunny;1;1;0;1
INnoVation;HerO;1;0;0;1
INnoVation;ByuL;1;2;1;1
INnoVation;Solar;1;2;0;1
INnoVation;Solar;1;2;0;0
INnoVation;Dark;1;2;0;1
INnoVation;soO;1;2;0;1
INnoVation;aLive;1;1;1;1
INnoVation;Stats;1;0;0;1
INnoVation;herO;1;0;0;1
INnoVation;herO;1;0;0;0
INnoVation;Classic;1;0;0;1
INnoVation;sOs;1;0;1;1
INnoVation;Losira;1;2;1;1
INnoVation;herO;1;0;0;0
INnoVation;ByuN;1;1;0;1
INnoVation;Kuro;1;2;0;1
INnoVation;Patience;1;0;1;0
INnoVation;Dark;1;2;0;0
INnoVation;Dark;1;2;0;0
INnoVation;Solar;1;2;0;1
INnoVation;soO;1;2;0;1
INnoVation;Dark;1;2;0;0
INnoVation;Solar;1;2;1;0
INnoVation;aLive;1;1;1;0
INnoVation;Maru;1;1;1;1
INnoVation;Leenock;1;2;1;1
INnoVation;Prince;1;0;1;1
INnoVation;Dark;1;2;0;0
INnoVation;Ryung;1;1;1;1
INnoVation;Creator;1;0;1;1
INnoVation;KNife;1;2;1;1
INnoVation;Dark;1;2;1;1
INnoVation;Zest;1;0;1;1
INnoVation;KeeN;1;1;0;0
INnoVation;Dark;1;2;0;0
INnoVation;GuMiho;1;1;0;1
INnoVation;GuMiho;1;1;0;0
INnoVation;ByuN;1;1;0;1
INnoVation;Bunny;1;1;1;0
INnoVation;Golden;1;2;1;1
INnoVation;Patience;1;0;1;0
INnoVation;Dear;1;0;1;1
INnoVation;ByuN;1;1;1;1
INnoVation;Curious;1;2;1;1
INnoVation;Patience;1;0;1;0
INnoVation;Curious;1;2;1;1
INnoVation;herO;1;0;0;0
INnoVation;Super;1;0;0;1
INnoVation;aLive;1;1;1;0
INnoVation;Ryung;1;1;1;1
INnoVation;ShoWTimE;1;0;1;1
INnoVation;uThermal;1;1;1;0
INnoVation;GuMiho;1;1;1;0
INnoVation;MaNa;1;0;1;1
INnoVation;Dark;1;2;1;1
INnoVation;DemiLove;1;2;0;1
INnoVation;aLive;1;1;0;1
